TVA-B.TO,6/3/22,143442256,,,,
TWC.TO,6/2/22,448981120,,,,
UEX.TO,6/3/22,144407760,,,,
UNS.TO,6/3/22,1261836416,,,,
UNC.TO,6/3/22,1085400960,,,,
URE.TO,6/3/22,361755680,,,,
U.TO,2/9/22,384325632,,,,
URB.TO,6/3/22,164678656,,,,
FTU.TO,5/30/22,770237,,,,
VLE.TO,6/3/22,53682700,,,,
VCM.TO,6/3/22,350905664,,,,
VLN.TO,6/3/22,191895984,,,,
NPK.TO,6/3/22,477790944,,,,
VET.TO,6/3/22,4716460032,,,,
VB.TO,2/9/22,401737728,,,,
VFF.TO,2/9/22,715509184,,,,
VGZ.TO,6/3/22,121571928,,,,
WJX.TO,6/3/22,510294208,,,,
WFC.TO,6/3/22,405992032,,,,
WM.TO,6/3/22,207360240,,,,
WDO.TO,6/3/22,1828274944,,,,
WRN.TO,6/3/22,321218144,,,,
WRG.TO,6/3/22,223336304,,,,
WEF.TO,6/3/22,605448640,,,,
WPRT.TO,6/3/22,263624880,,,,
WTE.TO,6/3/22,2241856256,,,,
WCP.TO,6/3/22,7274941952,,,,
WCM-A.TO,5/17/22,46359808,,,,
WPK.TO,6/3/22,2711933184,,,,
WFS.TO,11/16/20,2478496.8,,,,
WIR-U.TO,2/9/22,1835683328,,,,
WSP.TO,6/3/22,17316886528,,,,
YRI.TO,6/3/22,6881038848,,,,
YGR.TO,6/3/22,301452768,,,,
Y.TO,6/3/22,390356384,,,,
VRT,6/3/22,4094576896,,,,
TFII,6/3/22,7727325184,,,,
AAAU,6/3/22,0,,,,
ACEL,6/3/22,1079313536,,,,
ALUS,7/8/21,271687500,,,,
AIO,11/30/21,927488287,,,,
OIBR-C,2/9/22,997461376,,,,
BILL,6/3/22,13282700288,,,,
RFL,6/3/22,38694696,,,,
BKR,6/3/22,40993099776,,,,
BRBR,6/3/22,3534503168,,,,
BRK-A,6/3/22,6.88E+11,,,,
GLDM,6/3/22,0,,,,
J,6/3/22,17767247872,,,,
GLEO,1/31/22,148596000,,,,
EIC,4/23/21,95260776,,,,
FINV,6/3/22,1143668096,,,,
BRMK,6/3/22,984055360,,,,
EPAC,6/3/22,1216473600,,,,
CSPR,2/14/22,282201248,,,,
FRLG,2/28/22,0,,,,
DAO,6/3/22,589534912,,,,
FHI,6/3/22,3124280576,,,,
SCU,6/3/22,290848480,,,,
SFTW,2/9/22,451050976,,,,
NTCO,6/3/22,5056976384,,,,
ONTO,6/3/22,4080498432,,,,
PEAK,6/3/22,15479889920,,,,
NREF,6/3/22,645760960,,,,
PINE,6/3/22,246116912,,,,
PING,6/3/22,1733854336,,,,
NET,6/3/22,17792966656,,,,
NEX,6/3/22,2947954944,,,,
OCFT,6/3/22,526491872,,,,
PIPR,6/3/22,2280735744,,,,
NVST,6/3/22,7021845504,,,,
NMCO,3/25/22,714016613.2,,,,
SI,6/3/22,2434537216,,,,
OVV,6/3/22,14834961408,,,,
SPCE,6/3/22,1799786368,,,,
CHPT,6/3/22,4919385600,,,,
TFC,6/3/22,65358917632,,,,
VVNT,6/3/22,1373195648,,,,
VEL,6/3/22,353639840,,,,
WTRG,6/3/22,12359127040,,,,
COFS,6/3/22,164257952,,,,
CLSK,6/3/22,229985872,,,,
AGNCP,6/3/22,0,,,,
DUOT,6/3/22,25721828,,,,
HUIZ,6/3/22,51770512,,,,
RVMD,6/3/22,1420308736,,,,
MDRRP,6/3/22,0,,,,
ADXN,6/3/22,25258080,,,,
PAE,4/4/22,935827904,,,,
AMHCW,2/9/22,0,,,,
AGNCO,6/3/22,0,,,,
ARQT,6/3/22,1090575744,,,,
APXTU,2/9/22,0,,,,
ALRS,6/3/22,438957536,,,,
APXTW,2/9/22,0,,,,
APXT,2/9/22,539621568,,,,
AACG,6/3/22,32230572,,,,
APRE,6/3/22,18271630,,,,
ANPC,6/3/22,7561016,,,,
AMHCU,2/9/22,0,,,,
PAEWW,2/25/22,0,,,,
ETTX,6/3/22,104316928,,,,
MDRR,6/3/22,16705680,,,,
ASTS,6/3/22,1540502272,,,,
AHCO,6/3/22,2409144576,,,,
AIH,4/25/22,34924892,,,,
AMHC,2/9/22,127874992,,,,
BRP,6/3/22,1584315520,,,,
CNTG,6/3/22,70385120,,,,
FITBO,6/3/22,0,,,,
BSBK,6/3/22,164606624,,,,
PHAT,6/3/22,279755520,,,,
BBQ,6/3/22,132511456,,,,
VIACA,4/20/22,19200626688,,,,
SDC,6/3/22,520067424,,,,
OPCH,6/3/22,5442971648,,,,
PGNY,6/3/22,2839236864,,,,
PRDO,6/3/22,740753024,,,,
VIAC,4/20/22,19288940544,,,,
DHC,6/3/22,492315264,,,,
NLOK,6/3/22,14315979776,,,,
SVC,6/3/22,1092902400,,,,
IPHA,6/3/22,240457408,,,,
TXG,6/3/22,5132350464,,,,
MCBS,6/3/22,521272640,,,,
PPD,2/9/22,16613955584,,,,
DDOG,6/3/22,33215391744,,,,
HQI,6/3/22,203765952,,,,
YAYO,6/3/22,29264214,,,,
BDTX,6/3/22,64960708,,,,
FREQ,6/3/22,40222860,,,,
IMAB,6/3/22,704971200,,,,
GTEC,6/3/22,44638232,,,,
CRNC,6/3/22,1130816384,,,,
SSPK,2/9/22,588723648,,,,
GRTX,6/3/22,44792072,,,,
CHPMU,4/29/22,0,,,,
HBT,6/3/22,503786400,,,,
CNSP,6/3/22,12970530,,,,
STSA,6/3/22,109147776,,,,
TCOM,6/3/22,14200120320,,,,
REYN,6/3/22,5643216384,,,,
BLDEW,6/3/22,0,,,,
PGEN,6/3/22,259616240,,,,
MBNKP,6/3/22,0,,,,
RILYP,6/3/22,0,,,,
WKEY,10/26/21,121103784,,,,
HUGE,6/3/22,39680852,,,,
IMVT,6/3/22,527273920,,,,
LATN,2/9/22,182934544,,,,
RCEL,6/3/22,139252240,,,,
PTON,6/3/22,4227083008,,,,
TELA,6/3/22,90985000,,,,
VERO,6/3/22,44927300,,,,
GRNVU,2/9/22,0,,,,
PNTG,6/3/22,526174336,,,,
CHPM,4/29/22,265809984,,,,
NTRSO,6/3/22,0,,,,
SDGR,6/3/22,1883739520,,,,
ONEM,6/3/22,1604777088,,,,
BXRX,6/3/22,4945525,,,,
LIZI,6/3/22,58933452,,,,
XP,6/3/22,12711930880,,,,
CABA,6/3/22,36800916,,,,
MCMJW,6/3/22,0,,,,
GOODN,6/3/22,0,,,,
GRNVW,2/9/22,0,,,,
FRG,6/3/22,1480602880,,,,
SRACW,2/9/22,0,,,,
PWFL,6/3/22,83497024,,,,
PFHD,6/3/22,318094016,,,,
KRKR,6/3/22,37570264,,,,
IGMS,6/3/22,702114176,,,,
TARA,6/3/22,36456156,,,,
OCGN,6/3/22,493865984,,,,
CPZ,3/24/22,391777848.5,,,,
SRAC,2/9/22,239560672,,,,
ONEW,6/3/22,555292032,,,,
XGN,6/3/22,85669648,,,,
SWKH,6/3/22,245273040,,,,
CNNB,6/3/22,43331048,,,,
QMCO,6/3/22,183706464,,,,
KRMD,6/3/22,89737200,,,,
GNSS,6/3/22,138630992,,,,
FRHC,6/3/22,2633551360,,,,
LIVKU,2/9/22,0,,,,
DRTT,6/3/22,102182088,,,,
AVGOP,6/3/22,0,,,,
LIVKW,2/9/22,0,,,,
JAN,6/3/22,6955428,,,,
NYMTM,6/3/22,0,,,,
BEAM,6/3/22,2619546112,,,,
GRNV,2/9/22,43370196,,,,
SIVBP,6/3/22,0,,,,
OPRT,6/3/22,376377728,,,,
FUTU,6/3/22,5418125312,,,,
BNTX,6/3/22,38324097024,,,,
SWTX,6/3/22,1066843968,,,,
DHCNL,6/3/22,0,,,,
OYST,6/3/22,102943496,,,,
LATNW,2/9/22,0,,,,
VIR,6/3/22,3317342464,,,,
ZIONO,6/3/22,0,,,,
DUO,6/3/22,15552546,,,,
CCAP,6/3/22,527865664,,,,
CHPMW,4/22/22,0,,,,
HAPP,6/3/22,13668428,,,,
LIVK,2/9/22,105378000,,,,
MDIA,6/3/22,31844576,,,,
MCMJ,4/4/22,97833120,,,,
EH,6/3/22,518974976,,,,
GRWG,6/3/22,303720992,,,,
SRACU,8/12/21,0,,,,
ZIONP,6/3/22,0,,,,
HTIA,6/3/22,0,,,,
SITM,6/3/22,4708335616,,,,
LATNU,2/9/22,0,,,,
MOHO,6/3/22,9545541,,,,
ETNB,6/3/22,76317752,,,,
LMNL,6/3/22,17306250,,,,
ECOLW,4/29/22,0,,,,
LMPX,6/3/22,46907844,,,,
ASTSW,6/3/22,0,,,,
RAPT,6/3/22,449997440,,,,
RLMD,6/3/22,581521600,,,,
SPT,6/3/22,2933766144,,,,
NRBO,6/3/22,11859168,,,,
MKD,6/3/22,8892714,,,,
TFFP,6/3/22,146406832,,,,
MNPR,6/3/22,26440158,,,,
PROF,6/3/22,192857504,,,,
QK,6/3/22,401448704,,,,
GRNVR,2/9/22,0,,,,
THMO,6/3/22,5131960,,,,
THTX,6/3/22,254940688,,,,
GNRSU,6/3/22,0,,,,
PALI,6/3/22,11920333,,,,
CAN,6/3/22,686080832,,,,
ANVS,6/3/22,82537232,,,,
INDO,4/25/22,137802720,,,,
PHGE,6/3/22,20074968,,,,
ELA,6/3/22,153470208,,,,
MTA,6/3/22,271487744,,,,
ARTLW,6/3/22,233137,,,,
DSKEW,3/14/22,0,,,,
RILYH,2/9/22,572781120,,,,
BHFAL,6/3/22,5151834112,,,,
COWNL,6/3/22,0,,,,
DDMXW,2/9/22,0,,,,
PAVMZ,6/3/22,0,,,,
DDMXU,2/9/22,0,,,,
CHNGU,6/3/22,0,,,,
MEDS,6/3/22,13565801,,,,
DCOMP,6/3/22,0,,,,
MFH,6/3/22,15002504,,,,
CLPT,6/3/22,277018080,,,,
GRIL,6/3/22,11187908,,,,
TDACW,2/9/22,0,,,,
FDUSZ,2/9/22,0,,,,
ALACR,4/25/22,87500,,,,
OFSSZ,2/9/22,0,,,,
INBKZ,6/3/22,0,,,,
XBIOW,6/3/22,0,,,,
PTMN,6/3/22,218860704,,,,
IEAWW,6/2/22,0,,,,
CREXW,6/3/22,0,,,,
TANNZ,6/3/22,1035378240,,,,
WHFBZ,2/9/22,0,,,,
PHUNW,6/3/22,0,,,,
THCAW,6/3/22,0,,,,
TANNL,6/3/22,1016984704,,,,
ZGYHU,2/9/22,0,,,,
RILYM,6/3/22,0,,,,
HJLIW,2/9/22,0,,,,
AIRTW,2/9/22,30444,,,,
ADILW,6/3/22,0,,,,
CRSAW,2/9/22,11487062,,,,
EDTXW,6/3/22,0,,,,
ANDAR,2/9/22,2601875,,,,
AGBAR,6/3/22,0,,,,
BNGOW,6/3/22,0,,,,
GXGXW,2/9/22,0,,,,
GECCN,6/3/22,0,,,,
ENTXW,5/13/22,0,,,,
VTIQW,6/3/22,0,,,,
TBLTW,6/3/22,0,,,,
OXSQL,6/3/22,1303458432,,,,
OXSQZ,6/3/22,0,,,,
USWSW,6/3/22,0,,,,
THCBW,2/9/22,0,,,,
OTLKW,3/10/22,0,,,,
THWWW,6/3/22,0,,,,
NEWTL,6/3/22,0,,,,
BCDAW,6/3/22,0,,,,
KERNW,6/3/22,0,,,,
EMMAW,3/14/22,0,,,,
AGBAW,6/3/22,0,,,,
IMACW,6/3/22,0,,,,
FDUSG,12/1/21,0,,,,
RILYN,6/3/22,0,,,,
OFSSI,2/9/22,0,,,,
ZIONL,6/3/22,0,,,,
GLADL,12/8/21,0,,,,
DHCNI,6/3/22,0,,,,
JMPNL,2/9/22,0,,,,
SSPKW,1/31/22,0,,,,
VERBW,6/2/22,3616650,,,,
ANDAW,2/9/22,0,,,,
CNFRL,6/3/22,0,,,,
FLMNW,6/3/22,0,,,,
JMPNZ,2/9/22,0,,,,
LMRKN,1/31/22,433377600,,,,
RILYO,6/3/22,0,,,,
ADNWW,6/3/22,0,,,,
RILYI,2/9/22,0,,,,
BWL-A,9/2/21,34092695,,,,
SCCB,6/3/22,0,,,,
KLR,6/3/22,132165824,,,,
SACC,6/3/22,0,,,,
EQX,6/3/22,1857426048,,,,
BRBS,6/3/22,281513984,,,,
ALVIA.PA,5/27/22,5780461,,,,
VVY.AS,6/3/22,215874400,,,,
VTA.AS,6/3/22,219483536,,,,
TFG.AS,6/3/22,1056494976,,,,
ALEMV.PA,6/3/22,13333280,,,,
LTA.PA,6/3/22,956242368,,,,
ABNX.PA,10/26/21,36692658.4,,,,
AKA.PA,4/25/22,1138519168,,,,
ARTE.PA,6/3/22,93327712,,,,
CGI.TO,6/3/22,755797632,,,,
AYA.TO,6/3/22,793535424,,,,
DML.TO,6/3/22,1299409920,,,,
XTG.TO,6/2/22,43790744,,,,
NOA.TO,6/3/22,505666464,,,,
UNOV,6/3/22,0,,,,
HCXZ,6/30/21,2087038800,,,,
HCXY,3/25/22,1372797440,,,,
ENBA,6/3/22,41634947072,,,,
NRUC,6/3/22,0,,,,
IFFT,2/9/22,0,,,,
PRS,6/3/22,0,,,,
SREA,6/3/22,0,,,,
AFGC,6/3/22,23294720,,,,
CMSD,6/3/22,0,,,,
CMSC,6/3/22,0,,,,
UNMA,6/3/22,5546281984,,,,
UZB,5/22/20,2273920000,,,,
ARGD,6/3/22,0,,,,
CUBB,6/3/22,0,,,,
DUKB,6/3/22,0,,,,
WTRU,4/29/22,8344347648,,,,
MGR,6/3/22,0,,,,
BSA,2/9/22,1032861184,,,,
TBC,6/3/22,0,,,,
AFGE,6/3/22,0,,,,
AFGB,6/3/22,0,,,,
RCB,6/3/22,0,,,,
RCA,6/3/22,0,,,,
PBC,2/9/22,0,,,,
SOLN,6/3/22,0,,,,
QVCD,6/3/22,0,,,,
AIC,6/3/22,650579008,,,,
DTP,6/3/22,0,,,,
ELAT,6/3/22,0,,,,
SOJD,6/3/22,0,,,,
QVCC,6/3/22,0,,,,
NFH,10/26/21,1476452680,,,,
SJIJ,6/3/22,0,,,,
SWT,6/3/22,0,,,,
DLY,1/24/22,853914698,,,,
ATCO,6/3/22,3342394624,,,,
SBSW,4/25/22,11130017792,,,,
TT,6/3/22,33090344960,,,,
GFL,6/3/22,10802262016,,,,
ALTG,6/3/22,361537568,,,,
SCVX,6/3/22,94943000,,,,
ZCMD,4/25/22,30445418,,,,
ESSCU,6/3/22,0,,,,
LUMO,6/3/22,62769224,,,,
GDYN,6/3/22,1248055552,,,,
DFPHU,2/9/22,0,,,,
IGIC,6/3/22,375554880,,,,
GDYNW,2/9/22,0,,,,
ESSC,6/3/22,73549840,,,,
ESSCR,6/3/22,0,,,,
ESSCW,6/3/22,0,,,,
IMRA,6/3/22,30217054,,,,
FCNCP,6/3/22,0,,,,
BPYPN,6/3/22,0,,,,
OXLCP,1/24/22,0,,,,
BWMX,6/3/22,494816800,,,,
AIKI,6/3/22,26466564,,,,
ATCX,6/3/22,276010976,,,,
GSMG,4/25/22,54497920,,,,
RSSS,6/3/22,54669684,,,,
CALB,6/3/22,168405840,,,,
PASG,6/3/22,120563096,,,,
BPYUP,2/9/22,0,,,,
BPYU,2/9/22,710173504,,,,
OBLG,6/3/22,9620756,,,,
BATL,6/3/22,264340752,,,,
ARYN.SW,6/3/22,1047324992,,,,
BIPC,6/3/22,5212853248,,,,
HWM,6/3/22,15308189696,,,,
WIMI,6/3/22,162143968,,,,
PSHG,6/3/22,1859270,,,,
METX,4/25/22,35820016,,,,
CARR,6/3/22,34565038080,,,,
RTX,6/3/22,1.43E+11,,,,
OTIS,6/3/22,31789881344,,,,
CCAC,2/17/22,243225008,,,,
ZNTL,6/3/22,1539053824,,,,
RGP,6/3/22,616742400,,,,
SONN,6/3/22,15365092,,,,
ZGYHR,2/9/22,0,,,,
ZGYH,2/9/22,91949456,,,,
ZGYHW,2/9/22,0,,,,
AVCT,6/3/22,37174724,,,,
KROS,6/3/22,831126912,,,,
AVCTW,6/3/22,0,,,,
GMBL,6/3/22,18128844,,,,
GMBLW,6/3/22,0,,,,
NTR.TO,6/3/22,64915570688,,,,
MSGE,6/3/22,2271743232,,,,
MSGS,6/3/22,3983546880,,,,
DKNG,6/3/22,5563003392,,,,
ORIC,6/3/22,150017152,,,,
APG,6/3/22,4143768576,,,,
NVVE,6/3/22,131835240,,,,
NVVEW,6/3/22,0,,,,
DCTH,6/3/22,34789612,,,,
LYRA,6/3/22,181084816,,,,
DFPHW,2/9/22,0,,,,
DFPH,2/9/22,315674976,,,,
ALA-PK.TO,4/15/22,6768391680,,,,
IAF-PI.TO,6/3/22,7067459072,,,,
MFC-PM.TO,6/3/22,0,,,,
GAN,6/3/22,144608208,,,,
NMTR,6/3/22,128257968,,,,
GAU,6/3/22,100428240,,,,
AYLA,6/3/22,24226716,,,,
CLEU,6/3/22,14547155,,,,
OCFCP,6/3/22,0,,,,
KC,6/3/22,1108129792,,,,
HUSN,4/25/22,7914977,,,,
CRDF,6/3/22,61494660,,,,
WIR-UN.TO,2/9/22,2223889408,,,,
OEG,6/3/22,92650672,,,,
SJ,6/3/22,78172200,,,,
GNRSW,6/3/22,0,,,,
FSLF,7/8/21,117071662.2,,,,
ADCT,6/3/22,553035584,,,,
SLQT,6/3/22,475121792,,,,
WINT,6/3/22,13820914,,,,
GNRS,6/3/22,39566700,,,,
CCNC,6/3/22,25363538,,,,
TMBR,6/3/22,19549392,,,,
FDJ.PA,6/3/22,6503554048,,,,
HSTO,6/3/22,6218800,,,,
QLGN,6/3/22,20559628,,,,
BHFAO,6/3/22,0,,,,
NARI,6/3/22,3560995584,,,,
WTFCP,6/3/22,0,,,,
LRMR,6/3/22,46224144,,,,
AYRO,6/3/22,38017300,,,,
HYMCW,6/3/22,0,,,,
SHYF,6/3/22,818847424,,,,
HYMC,6/3/22,260079616,,,,
SWBI,6/3/22,694035136,,,,
BDXB,6/3/22,0,,,,
AFGD,6/3/22,0,,,,
NKLA,6/3/22,3003639808,,,,
CHX,6/3/22,4908065792,,,,
FOUR,6/3/22,6097748992,,,,
WMG,6/3/22,15146857472,,,,
LEGN,6/3/22,7094488064,,,,
PNFPP,6/3/22,0,,,,
DADA,6/3/22,1944269056,,,,
PLRX,6/3/22,234016656,,,,
CALT,6/3/22,509567808,,,,
AMTI,6/3/22,130651200,,,,
ZI,6/3/22,16648029184,,,,
VRM,6/3/22,179489680,,,,
HECCU,6/22/21,0,,,,
FMBIP,2/25/22,0,,,,
LPRO,6/3/22,1659766656,,,,
AUBAP,6/3/22,0,,,,
LTRN,6/3/22,61937584,,,,
UCBIO,6/3/22,0,,,,
UCL,6/3/22,33031272,,,,
AZEK,6/3/22,3387033856,,,,
VTOL,6/3/22,820968512,,,,
GBIO,6/3/22,324259840,,,,
PCVX,6/3/22,1277072256,,,,
AWH,6/3/22,56676768,,,,
BNR,6/3/22,246139904,,,,
RNA,6/3/22,652398144,,,,
ETWO,6/3/22,2456246784,,,,
HWCPZ,6/3/22,0,,,,
FBRX,6/3/22,18451624,,,,
RPRX,6/3/22,27344193536,,,,
LGHL,4/25/22,49947196,,,,
FSKR,6/17/21,3663108852,,,,
VRMEW,6/3/22,0,,,,
RPTX,6/3/22,550070848,,,,
NUZE,6/3/22,26467096,,,,
FMTX,6/3/22,290794688,,,,
VRME,6/3/22,20828944,,,,
PROG,6/3/22,162924032,,,,
GTH,6/3/22,136809472,,,,
PFC,6/3/22,964159488,,,,
BRLIU,6/3/22,0,,,,
TBKCP,6/3/22,0,,,,
OPINL,6/3/22,0,,,,
ACI,6/3/22,16363609088,,,,
AKUS,6/3/22,110803840,,,,
PYPD,6/3/22,103389944,,,,
API,6/3/22,682480192,,,,
FREEW,6/3/22,0,,,,
FUSN,6/3/22,159066608,,,,
EBON,4/25/22,168638400,,,,
FREE,6/3/22,292967680,,,,
SII,6/3/22,956180864,,,,
HTLFP,6/3/22,0,,,,
SAK,6/3/22,0,,,,
MGNI,6/3/22,1431223552,,,,
ALTA,2/9/22,833590656,,,,
ADTX,6/3/22,13194110,,,,
GAZP.ME,6/3/22,7.02E+12,,,,
SBER.ME,6/3/22,2.69E+12,,,,
LKOH.ME,6/3/22,2.59E+12,,,,
AFLT.ME,6/3/22,64088297472,,,,
MGNT.ME,6/3/22,4.29E+11,,,,
LMND,6/3/22,1287495168,,,,
ZEV,6/3/22,294884352,,,,
HOFV,6/3/22,69856328,,,,
IMTX,10/16/20,204304687.5,,,,
HOFVW,6/3/22,0,,,,
ACCD,6/3/22,418571744,,,,
CVLG,6/3/22,364832544,,,,
SNEX,6/3/22,1577568384,,,,
FMBIO,2/25/22,0,,,,
PCGU,6/3/22,0,,,,
BLCT,6/3/22,51704460,,,,
AMYT,6/3/22,516327008,,,,
OTRK,6/3/22,39430312,,,,
CXDO,6/3/22,67275600,,,,
AVNT,6/3/22,4652668928,,,,
DMS,6/3/22,65889788,,,,
PSTX,6/3/22,132306912,,,,
NKTX,6/3/22,728484736,,,,
NCNO,6/3/22,3473303552,,,,
MLACU,6/3/22,0,,,,
RLAY,6/3/22,1904792320,,,,
AACQU,2/9/22,0,,,,
GOCO,6/3/22,235726816,,,,
IVA,4/25/22,398926336,,,,
FATBW,5/31/22,0,,,,
QH,6/3/22,15832459,,,,
FATBP,6/3/22,0,,,,
WPF,1/31/22,1261406208,,,,
ALXO,6/3/22,309174848,,,,
BLI,6/3/22,309967584,,,,
RNLX,6/3/22,170827520,,,,
GMKN.ME,6/3/22,3.12E+12,,,,
ALRS.ME,6/3/22,5.06E+11,,,,
KL.TO,2/17/22,13108377600,,,,
SOS,4/25/22,96121736,,,,
MEG,6/3/22,1231072512,,,,
BRLIW,6/1/22,0,,,,
INZY,6/3/22,143948592,,,,
ERESU,6/3/22,0,,,,
ANNX,6/3/22,130344976,,,,
BRLIR,6/2/22,0,,,,
ITOS,6/3/22,674562496,,,,
ACEVU,6/3/22,0,,,,
BRLI,6/3/22,57017756,,,,
JAMF,6/3/22,3256925184,,,,
EDTK,6/3/22,19668000,,,,
NRIX,6/3/22,475123616,,,,
GRCYU,6/3/22,0,,,,
CSSEN,6/3/22,0,,,,
PSACU,2/9/22,0,,,,
SRGA,6/3/22,31662770,,,,
BIGC,6/3/22,1303758976,,,,
CVAC,6/3/22,3401859584,,,,
FUSE,1/31/22,437500000,,,,
BEKE,6/3/22,18081062912,,,,
FCRW,2/9/22,0,,,,
NTST,6/3/22,1091493376,,,,
FCRZ,2/9/22,0,,,,
OSH,6/3/22,4189865984,,,,
BEPC,6/3/22,6308046848,,,,
RKT,6/3/22,16951667712,,,,
TREB,2/14/22,611296832,,,,
VITL,6/3/22,393896608,,,,
VMACU,2/14/22,0,,,,
OLB,6/3/22,14849828,,,,
GRSVU,2/9/22,0,,,,
HECCW,2/9/22,0,,,,
FCRD,6/3/22,117593464,,,,
RMRM,2/9/22,105774416,,,,
MLACW,6/2/22,0,,,,
ETACU,6/3/22,0,,,,
HSAQ,6/3/22,203682000,,,,
VERX,6/3/22,1683625344,,,,
HOLUU,2/9/22,0,,,,
AFIB,6/3/22,17058452,,,,
BOWXU,2/9/22,0,,,,
KSMTU,8/26/21,0,,,,
LCAPU,5/23/22,0,,,,
WSBCP,6/3/22,0,,,,
MLAC,6/3/22,182742704,,,,
RACA,1/31/22,179117008,,,,
NHICU,5/10/22,0,,,,
FTHM,6/3/22,183572640,,,,
ALVR,6/3/22,242044752,,,,
BTBT,6/3/22,131844192,,,,
KBNT,6/3/22,15447997,,,,
ITRG,6/3/22,68858024,,,,
GOED,6/3/22,172346944,,,,
RXT,6/3/22,1847133696,,,,
NPSNY,6/3/22,22784247808,,,,
TCEHY,6/3/22,4.42E+11,,,,
LV2B.DE,6/3/22,0,,,,
SFE.DE,6/3/22,16684538880,,,,
2X0.DE,6/3/22,0,,,,
ART.DE,4/25/22,37184328,,,,
IF0.DE,6/3/22,61509588,,,,
SYT.DE,6/3/22,53010436,,,,
1N8.DE,6/3/22,0,,,,
BCO.DE,6/3/22,77509124096,,,,
PCZ.DE,6/3/22,229704160,,,,
AKX.DE,6/3/22,21438218240,,,,
UB5.DE,6/3/22,72132673536,,,,
ALG.DE,4/25/22,59771028,,,,
M7U.DE,4/25/22,198870448,,,,
ADN1.DE,6/3/22,1190098432,,,,
BNP.DE,6/3/22,64637571072,,,,
EQS.DE,6/3/22,318419744,,,,
TA1.DE,6/3/22,4409524224,,,,
SGE.DE,6/3/22,20817174528,,,,
SF3.DE,6/3/22,44379904,,,,
YSN.DE,6/3/22,2189925632,,,,
ABR.DE,6/3/22,35074351104,,,,
ADL.DE,6/3/22,521919072,,,,
ADM.DE,6/3/22,47552696320,,,,
TLX.DE,6/3/22,9693729792,,,,
TGHN.DE,6/3/22,800456512,,,,
IMU.DE,6/3/22,735818368,,,,
HRPK.DE,6/3/22,377994336,,,,
MF6.DE,4/25/22,69826120,,,,
1NBA.DE,6/3/22,90142785536,,,,
ST5.DE,6/3/22,1197097472,,,,
GKS.DE,6/3/22,320695648,,,,
MXI.DE,2/9/22,23532337152,,,,
KFI1.DE,6/1/22,6209341440,,,,
2PP.DE,6/3/22,93349609472,,,,
HMI.DE,6/3/22,1.16E+11,,,,
MUX.DE,6/3/22,456872544,,,,
BIRG.DE,6/3/22,6582529536,,,,
LAR.DE,6/3/22,66659495936,,,,
AB9.DE,6/3/22,542188352,,,,
1COV.DE,6/3/22,8462159872,,,,
DAM.DE,6/3/22,209807712,,,,
DY2.DE,6/3/22,8859128832,,,,
CDS.DE,6/3/22,40580698112,,,,
SC2.DE,4/15/22,16180093952,,,,
OSP2.DE,6/3/22,203109328,,,,
BTQ.DE,6/3/22,21827028992,,,,
AGB2.DE,6/3/22,0,,,,
GTQ1.DE,6/3/22,12306006016,,,,
OEWA.DE,6/3/22,0,,,,
RSO.DE,6/2/22,30762254336,,,,
TTK.DE,6/3/22,1009086400,,,,
2KD.DE,6/3/22,42484338688,,,,
NKE.DE,6/3/22,1.86E+11,,,,
K1R.DE,6/3/22,22893196,,,,
TGT.DE,6/3/22,32888066,,,,
PPX.DE,6/3/22,66786258944,,,,
CCAP.DE,6/3/22,55735892,,,,
8TRA.DE,6/3/22,8735258624,,,,
VFP.DE,6/3/22,18241472512,,,,
DR0.DE,6/3/22,140902288,,,,
L1OA.DE,4/25/22,124797184,,,,
AEIN.DE,6/3/22,423255328,,,,
B7E.DE,6/3/22,120458344,,,,
NFN.DE,6/3/22,206185696,,,,
DEQ.DE,6/3/22,1370360320,,,,
ABS2.DE,6/3/22,517959488,,,,
MDG1.DE,4/25/22,69758064,,,,
KCO.DE,6/3/22,1074307584,,,,
CPX.DE,6/3/22,53789996,,,,
GZF.DE,6/3/22,30261471232,,,,
BSL.DE,6/3/22,1071693440,,,,
ESY.DE,4/4/22,88255976,,,,
DAR.DE,6/3/22,48608460,,,,
USX1.DE,6/3/22,6046515200,,,,
CSQ.DE,6/3/22,45522136,,,,
V3S.DE,6/3/22,31823214,,,,
BMW.DE,6/3/22,54229422080,,,,
CON.DE,6/3/22,14296429568,,,,
PNE3.DE,6/3/22,1024435776,,,,
ECX.DE,6/3/22,7884218,,,,
XGR2.DE,6/3/22,0,,,,
DAI.DE,4/5/22,75057168384,,,,
SLL.DE,6/3/22,956353600,,,,
HYQ.DE,6/3/22,1627064192,,,,
KIN2.DE,6/3/22,5798131712,,,,
DUL.DE,6/2/22,13714804736,,,,
NIIN.DE,4/25/22,36880124,,,,
WMB.DE,11/17/20,21012250085,,,,
TUI1.DE,6/3/22,3985511936,,,,
PFV.DE,6/3/22,1584746240,,,,
DPW.DE,6/3/22,46331518976,,,,
LOM.DE,6/3/22,1.11E+11,,,,
SGL.DE,6/3/22,718953472,,,,
JM2.DE,6/3/22,13313351680,,,,
COK.DE,6/3/22,1447862912,,,,
EVT.DE,6/3/22,4524687872,,,,
ERCB.DE,6/3/22,26214791168,,,,
ACWN.DE,6/3/22,43274696,,,,
LLD.DE,6/3/22,38227771392,,,,
MCP.DE,6/3/22,14328174592,,,,
